,aln,pars.site,tot.sites,pars.site.prop,rf.distance,rf.distance.coll,gc.cont
2281,5667at8782-aln.nexus,1210,4053,0.298544288,64,61,0.481448475
2282,5692at8782-aln.nexus,1585,4338,0.365375749,40,39,0.462104229
2283,5707at8782-aln.nexus,1429,5523,0.258736194,24,23,0.462407647
2284,5764at8782-aln.nexus,2179,4140,0.526328502,16,15,0.411227561
2285,5785at8782-aln.nexus,1460,4068,0.358898722,36,35,0.493479285
2286,5790at8782-aln.nexus,1357,4596,0.295256745,76,66,0.528532588
2287,5793at8782-aln.nexus,1571,4041,0.388765157,28,26,0.496714042
2288,5798at8782-aln.nexus,1082,3459,0.31280717,28,23,0.552779242
2289,5809at8782-aln.nexus,1440,3690,0.390243902,24,20,0.441805958
2290,5837at8782-aln.nexus,1671,4704,0.355229592,36,30,0.581569598
2291,5852at8782-aln.nexus,2664,5418,0.491694352,60,55,0.517853878
2292,588at8782-aln.nexus,3389,8484,0.399457803,22,24,0.47819275
2293,5896at8782-aln.nexus,2319,4551,0.509558339,28,29,0.401616741
2294,5908at8782-aln.nexus,1738,4242,0.4097124,62,54,0.581673165
2295,5909at8782-aln.nexus,1398,4227,0.330731015,58,49,0.44237931
2296,591at8782-aln.nexus,2623,10380,0.252697495,22,23,0.476972947
2297,5920at8782-aln.nexus,2223,5265,0.422222222,48,39,0.535406103
2298,5940at8782-aln.nexus,1118,3822,0.292517007,44,38,0.424881334
2299,5944at8782-aln.nexus,825,2934,0.281186094,42,35,0.569222798
2300,5984at8782-aln.nexus,1874,4512,0.415336879,56,50,0.444188873
2301,5995at8782-aln.nexus,2153,4437,0.485237773,58,55,0.536435389
2302,6022at8782-aln.nexus,1409,5961,0.236369737,30,27,0.46134677
2303,6023at8782-aln.nexus,2423,4296,0.564013035,48,46,0.450449885
2304,6029at8782-aln.nexus,1456,4095,0.355555556,28,26,0.567064304
2305,6035at8782-aln.nexus,1381,4050,0.340987654,42,38,0.500137841
2306,6044at8782-aln.nexus,2820,4752,0.593434343,82,73,0.412729888
2307,6046at8782-aln.nexus,1529,3864,0.395703934,70,63,0.494976925
2308,6107at8782-aln.nexus,1625,4665,0.348338692,60,59,0.462000301
2309,6128at8782-aln.nexus,1810,4980,0.363453815,20,21,0.543329461
2310,6149at8782-aln.nexus,1446,3081,0.46932814,34,32,0.435126416
2311,6156at8782-aln.nexus,1360,3408,0.399061033,58,45,0.447800901
2312,6171at8782-aln.nexus,1716,4137,0.414793328,84,80,0.505548435
2313,6178at8782-aln.nexus,1072,3357,0.319332738,50,43,0.637400834
2314,6195at8782-aln.nexus,1317,3849,0.342166797,48,48,0.470588753
2315,6251at8782-aln.nexus,1282,3690,0.347425474,56,44,0.453303278
2316,6282at8782-aln.nexus,1503,3483,0.431524548,52,47,0.527363063
2317,6303at8782-aln.nexus,2171,4182,0.519129603,68,59,0.441859147
2318,6309at8782-aln.nexus,923,4848,0.190387789,50,44,0.532305347
2319,6323at8782-aln.nexus,1428,4599,0.310502283,42,33,0.545029451
2320,6341at8782-aln.nexus,1321,3543,0.372847869,30,28,0.456675208
2321,6342at8782-aln.nexus,1038,2877,0.360792492,38,33,0.508332284
2322,6362at8782-aln.nexus,1501,5241,0.286395726,56,50,0.474688119
2323,6420at8782-aln.nexus,2713,9294,0.291908758,56,43,0.541622507
2324,6425at8782-aln.nexus,2185,5799,0.376789102,42,36,0.517467511
2325,6438at8782-aln.nexus,1392,3789,0.367379256,22,20,0.570477225
2326,6462at8782-aln.nexus,1733,3879,0.44676463,40,38,0.542296478
2327,647at8782-aln.nexus,3108,9726,0.31955583,48,42,0.600940218
2328,6488at8782-aln.nexus,2671,6873,0.388622145,56,52,0.541557084
2329,648at8782-aln.nexus,1586,7839,0.202321725,22,21,0.495028431
2330,6513at8782-aln.nexus,1550,3657,0.423844681,96,85,0.483542809
2331,6532at8782-aln.nexus,1957,4431,0.441661025,44,42,0.502568891
2332,6547at8782-aln.nexus,1414,3564,0.39674523,30,30,0.533200747
2333,6578at8782-aln.nexus,1421,4464,0.318324373,36,33,0.488050168
2334,6598at8782-aln.nexus,1633,4632,0.352547496,34,35,0.597541089
2335,6600at8782-aln.nexus,1064,3639,0.292388019,44,41,0.567441442
2336,6633at8782-aln.nexus,1034,3510,0.294586895,50,39,0.425531266
2337,6660at8782-aln.nexus,1061,3738,0.283841627,18,20,0.506703741
2338,6696at8782-aln.nexus,1360,3372,0.403321471,18,22,0.497513279
2339,6736at8782-aln.nexus,531,3432,0.15472028,46,38,0.503494584
2340,674at8782-aln.nexus,3411,10260,0.33245614,34,29,0.54084731
2341,6845at8782-aln.nexus,1535,3432,0.447261072,44,39,0.526739401
2342,6854at8782-aln.nexus,1866,5550,0.336216216,50,42,0.498029738
2343,6855at8782-aln.nexus,1743,4893,0.356223176,58,51,0.554707344
2344,6858at8782-aln.nexus,1229,3492,0.351947308,36,31,0.421590104
2345,6895at8782-aln.nexus,1068,3132,0.340996169,36,32,0.56083299
2346,6904at8782-aln.nexus,1551,8847,0.175313666,22,20,0.601554885
2347,6936at8782-aln.nexus,1261,3552,0.355011261,60,52,0.443689225
2348,6965at8782-aln.nexus,1506,5670,0.265608466,50,48,0.560592025
2349,6984at8782-aln.nexus,1803,4125,0.437090909,24,24,0.475789366
2350,6994at8782-aln.nexus,710,3114,0.228002569,18,15,0.447174608
2351,6999at8782-aln.nexus,1341,3462,0.387348354,18,23,0.621099197
2352,7019at8782-aln.nexus,1695,3813,0.444531865,32,27,0.530700028
2353,7028at8782-aln.nexus,1124,2979,0.377307821,24,21,0.495047185
2354,702at8782-aln.nexus,3849,10491,0.366885902,38,36,0.421850262
2355,7039at8782-aln.nexus,1121,2814,0.398365316,42,32,0.599442051
2356,704at8782-aln.nexus,2323,9597,0.242054809,28,27,0.495597927
2357,7072at8782-aln.nexus,1908,4590,0.415686275,86,72,0.425685112
2358,7097at8782-aln.nexus,1413,5088,0.277712264,38,34,0.577255371
2359,7105at8782-aln.nexus,954,4146,0.230101302,92,67,0.462740612
2360,7126at8782-aln.nexus,645,2835,0.227513228,54,46,0.557915697
2361,7199at8782-aln.nexus,1459,4746,0.307416772,58,54,0.516062564
2362,7202at8782-aln.nexus,1429,3786,0.377443212,28,25,0.529879676
2363,7215at8782-aln.nexus,1447,4047,0.357548802,54,49,0.482941087
2364,7218at8782-aln.nexus,1991,3621,0.549848108,46,40,0.450973013
2365,7242at8782-aln.nexus,1179,4206,0.280313837,32,30,0.52342984
2366,7262at8782-aln.nexus,1412,3888,0.363168724,40,38,0.471564603
2367,7275at8782-aln.nexus,1064,3066,0.347031963,54,47,0.45140772
2368,7288at8782-aln.nexus,1822,5577,0.326698942,68,58,0.565509462
2369,7305at8782-aln.nexus,805,3417,0.235586772,84,77,0.449381235
2370,7313at8782-aln.nexus,1873,4272,0.43843633,54,50,0.581989173
2371,7326at8782-aln.nexus,1317,2472,0.53276699,72,63,0.569910545
2372,7328at8782-aln.nexus,1720,4776,0.360134003,64,58,0.480858328
2373,7329at8782-aln.nexus,1443,2979,0.484390735,60,50,0.426691535
2374,732at8782-aln.nexus,2192,7803,0.280917596,36,32,0.585787171
2375,7335at8782-aln.nexus,1193,3546,0.33643542,24,24,0.502748754
2376,7336at8782-aln.nexus,1180,3366,0.350564468,74,61,0.488437219
2377,7373at8782-aln.nexus,1425,3549,0.401521555,80,67,0.405789854
2378,7391at8782-aln.nexus,1774,3477,0.510209951,38,38,0.495871131
2379,7423at8782-aln.nexus,1475,4545,0.324532453,32,25,0.437621956
2380,7440at8782-aln.nexus,1810,3369,0.53725141,36,33,0.509438518
2381,7446at8782-aln.nexus,1509,3255,0.46359447,86,72,0.426109152
2382,747at8782-aln.nexus,2634,7467,0.352752109,28,24,0.45370933
2383,7481at8782-aln.nexus,1658,4200,0.394761905,38,39,0.626188416
2384,7504at8782-aln.nexus,1880,5067,0.371028222,72,64,0.532716569
2385,7526at8782-aln.nexus,1527,4956,0.30811138,72,65,0.514208875
2386,7575at8782-aln.nexus,833,2961,0.281323877,28,21,0.451706878
2387,7608at8782-aln.nexus,743,2790,0.266308244,48,36,0.536400011
2388,7629at8782-aln.nexus,1523,4320,0.352546296,42,38,0.529837894
2389,7656at8782-aln.nexus,943,4194,0.224845017,52,44,0.421714192
2390,7686at8782-aln.nexus,1115,5094,0.218884963,44,38,0.531455618
2391,7702at8782-aln.nexus,2127,3909,0.544128933,38,33,0.42270964
2392,7716at8782-aln.nexus,1697,3549,0.478162863,30,25,0.416407586
2393,7740at8782-aln.nexus,2023,4509,0.448658239,58,54,0.599490079
2394,7767at8782-aln.nexus,1631,4104,0.397417154,76,69,0.523821251
2395,7776at8782-aln.nexus,1500,4974,0.301568154,36,38,0.571307812
2396,7797at8782-aln.nexus,2583,9021,0.286331892,68,64,0.497904937
2397,781at8782-aln.nexus,3642,6873,0.529899607,34,31,0.438714899
2398,7910at8782-aln.nexus,1195,2781,0.429701546,44,44,0.457848837
2399,7913at8782-aln.nexus,1324,3822,0.346415489,48,38,0.437085618
2400,7915at8782-aln.nexus,2048,4089,0.500855955,34,29,0.469050919
2401,7957at8782-aln.nexus,924,2688,0.34375,72,65,0.482776835
2402,7970at8782-aln.nexus,1122,3117,0.359961501,42,36,0.460584188
2403,7989at8782-aln.nexus,1557,4953,0.314354936,34,31,0.498599383
2404,8035at8782-aln.nexus,966,4224,0.228693182,54,51,0.485387162
2405,8059at8782-aln.nexus,2056,4041,0.508784954,78,63,0.443693845
2406,8074at8782-aln.nexus,1714,4140,0.414009662,56,53,0.490002342
2407,8096at8782-aln.nexus,2753,5358,0.513811124,66,62,0.449024633
2408,8102at8782-aln.nexus,3059,6177,0.495224219,86,75,0.437894442
2409,8107at8782-aln.nexus,1175,3132,0.375159642,58,44,0.40854726
2410,8134at8782-aln.nexus,1023,2550,0.401176471,40,38,0.448327455
2411,8173at8782-aln.nexus,1511,3924,0.385066259,60,53,0.623628553
2412,8224at8782-aln.nexus,984,3183,0.309142319,38,35,0.506800052
2413,8227at8782-aln.nexus,1447,3747,0.386175607,52,44,0.479535648
2414,8236at8782-aln.nexus,699,2556,0.273474178,46,37,0.545462629
2415,8259at8782-aln.nexus,1320,2871,0.459770115,78,68,0.472707495
2416,8278at8782-aln.nexus,1617,4107,0.393718042,74,67,0.515590744
2417,8317at8782-aln.nexus,1543,3666,0.420894708,38,35,0.629668675
2418,8325at8782-aln.nexus,829,2868,0.289051604,36,32,0.588131212
2419,8326at8782-aln.nexus,849,2652,0.320135747,50,39,0.491523742
2420,8328at8782-aln.nexus,1292,4107,0.314584855,46,40,0.548726815
2421,832at8782-aln.nexus,3528,10548,0.33447099,50,46,0.408847259
2422,8342at8782-aln.nexus,1769,4386,0.403328773,58,44,0.540340885
2423,8353at8782-aln.nexus,821,2844,0.288677918,46,41,0.553234761
2424,8359at8782-aln.nexus,1551,3282,0.472577697,26,23,0.585380722
2425,8368at8782-aln.nexus,3078,6831,0.450592885,34,33,0.511067449
2426,8370at8782-aln.nexus,1524,2661,0.572717024,66,58,0.49794223
2427,8374at8782-aln.nexus,1716,3855,0.445136187,22,20,0.469083334
2428,8399at8782-aln.nexus,1273,5601,0.227280843,34,27,0.515107256
2429,8401at8782-aln.nexus,2278,5073,0.449043958,46,41,0.46598289
2430,8411at8782-aln.nexus,1261,3072,0.410481771,40,36,0.501590977
2431,8428at8782-aln.nexus,1037,2739,0.37860533,38,35,0.5325685
2432,8445at8782-aln.nexus,1666,3633,0.458574181,80,66,0.452925106
2433,846at8782-aln.nexus,3847,10056,0.382557677,20,19,0.482761643
2434,8499at8782-aln.nexus,2222,3741,0.593958835,94,77,0.43001607
2435,8510at8782-aln.nexus,660,2091,0.315638451,30,25,0.4470504
2436,8551at8782-aln.nexus,717,2574,0.278554779,24,22,0.516766601
2437,8579at8782-aln.nexus,1014,4437,0.228532792,34,28,0.452222756
2438,8600at8782-aln.nexus,1268,4170,0.304076739,30,27,0.566595624
2439,862at8782-aln.nexus,1931,7989,0.241707348,26,26,0.477763144
2440,8651at8782-aln.nexus,799,2433,0.328401151,52,42,0.494723382
2441,8661at8782-aln.nexus,1879,4515,0.416168328,86,68,0.638162381
2442,8662at8782-aln.nexus,1258,3570,0.352380952,40,33,0.421963685
2443,8713at8782-aln.nexus,737,2784,0.264727011,26,23,0.53162835
2444,8758at8782-aln.nexus,1819,3963,0.45899571,68,59,0.440277261
2445,8784at8782-aln.nexus,896,2943,0.30445124,34,29,0.497042729
2446,8816at8782-aln.nexus,1684,4434,0.379792512,72,61,0.456300403
2447,8828at8782-aln.nexus,2337,5199,0.449509521,102,90,0.499731503
2448,883at8782-aln.nexus,3098,10122,0.306065995,16,16,0.440378704
2449,8871at8782-aln.nexus,799,3024,0.264219577,28,23,0.516483785
2450,8935at8782-aln.nexus,702,2802,0.250535332,50,37,0.533120101
2451,8958at8782-aln.nexus,715,3240,0.220679012,26,26,0.43045022
2452,8983at8782-aln.nexus,1761,3618,0.486733002,18,19,0.560286869
2453,9023at8782-aln.nexus,1136,2727,0.416574991,40,31,0.47029932
2454,9035at8782-aln.nexus,1746,3222,0.541899441,46,38,0.471022327
2455,9036at8782-aln.nexus,1021,3117,0.32755855,20,17,0.566753882
2456,9040at8782-aln.nexus,1254,2613,0.479908152,28,26,0.632609312
2457,9049at8782-aln.nexus,1127,3369,0.334520629,28,28,0.46203092
2458,9062at8782-aln.nexus,775,3402,0.227807172,62,49,0.523389648
2459,9087at8782-aln.nexus,1100,4188,0.262655205,58,48,0.464587901
2460,911at8782-aln.nexus,2537,9123,0.278088348,46,42,0.505044147
2461,9125at8782-aln.nexus,1367,4023,0.339796172,30,27,0.530286982
2462,9141at8782-aln.nexus,981,3516,0.279010239,44,35,0.483335877
2463,9155at8782-aln.nexus,1158,3447,0.335944299,74,67,0.541560203
2464,9159at8782-aln.nexus,1553,3363,0.461790068,44,41,0.532583322
2465,9163at8782-aln.nexus,1807,3714,0.486537426,30,29,0.624617126
2466,9165at8782-aln.nexus,456,2406,0.189526185,52,43,0.577255151
2467,9171at8782-aln.nexus,842,2586,0.325599381,28,24,0.560111315
2468,9233at8782-aln.nexus,695,3069,0.22645813,24,25,0.53500027
2469,9317at8782-aln.nexus,1315,3642,0.361065349,30,27,0.485579557
2470,931at8782-aln.nexus,6731,11397,0.590594016,48,47,0.423873783
2471,9323at8782-aln.nexus,1338,3078,0.434697856,38,35,0.427415753
2472,9345at8782-aln.nexus,941,2733,0.344310282,34,27,0.525968048
2473,938at8782-aln.nexus,3167,8001,0.395825522,44,41,0.468211899
2474,9397at8782-aln.nexus,1661,3861,0.43019943,44,41,0.570671844
2475,9398at8782-aln.nexus,1359,3345,0.406278027,38,33,0.494981494
2476,9417at8782-aln.nexus,1426,2514,0.567223548,82,73,0.410123911
2477,9455at8782-aln.nexus,759,2499,0.303721489,32,26,0.529743151
2478,9478at8782-aln.nexus,987,4632,0.213082902,50,44,0.487637121
2479,9480at8782-aln.nexus,961,3333,0.288328833,50,40,0.494828118
2480,9483at8782-aln.nexus,1615,3786,0.42657158,94,84,0.473396524
2481,9493at8782-aln.nexus,1531,4017,0.381130197,52,45,0.500497687
2482,9494at8782-aln.nexus,2111,5928,0.356106613,52,48,0.645137525
2483,9496at8782-aln.nexus,1232,3330,0.36996997,50,43,0.609568365
2484,9541at8782-aln.nexus,1411,2337,0.603765511,36,29,0.489468159
2485,9572at8782-aln.nexus,2194,4881,0.449498054,50,47,0.443072846
2486,9586at8782-aln.nexus,1952,3348,0.583034648,38,34,0.416308361
2487,9587at8782-aln.nexus,1503,4221,0.356076759,58,51,0.485287152
2488,9599at8782-aln.nexus,1489,3189,0.466917529,40,33,0.450514072
2489,9637at8782-aln.nexus,1274,2928,0.43510929,26,19,0.453356679
2490,9640at8782-aln.nexus,1740,3357,0.518319929,40,39,0.484301506
2491,964at8782-aln.nexus,2189,7431,0.294576773,26,25,0.516201695
2492,9655at8782-aln.nexus,964,2952,0.326558266,32,31,0.503819533
2493,9669at8782-aln.nexus,1399,2865,0.488307155,42,34,0.460284697
2494,9672at8782-aln.nexus,2485,7401,0.335765437,44,42,0.560929186
2495,9715at8782-aln.nexus,1129,3477,0.324705206,34,32,0.551264553
2496,9721at8782-aln.nexus,1473,4275,0.344561404,70,64,0.445809438
2497,9728at8782-aln.nexus,1934,3309,0.584466606,44,40,0.437838752
2498,9810at8782-aln.nexus,2240,4551,0.492199517,52,50,0.418717602
2499,9815at8782-aln.nexus,1296,4851,0.26716141,36,33,0.493424767
2500,9830at8782-aln.nexus,1212,2736,0.442982456,68,62,0.515733561
2501,9838at8782-aln.nexus,1358,3246,0.41836106,48,41,0.491890034
2502,9899at8782-aln.nexus,1075,3432,0.313228438,58,48,0.50566728
2503,9909at8782-aln.nexus,1327,2490,0.532931727,22,26,0.539289978
2504,9928at8782-aln.nexus,671,2643,0.253878169,34,33,0.598988184
2505,995at8782-aln.nexus,2048,6663,0.307369053,36,33,0.488074672
2506,9965at8782-aln.nexus,1533,4125,0.371636364,76,79,0.550579396
2507,9977at8782-aln.nexus,874,3060,0.285620915,36,31,0.50786857
