"","aln","pars.site","tot.sites","pars.site.prop","rf.distance.coll","gc.cont"
"1703","uce-5629.nexus","454","1959","0.231750893312915","38","2.17863625301734e-05"
"1704","uce-5634.nexus","813","1504","0.540558510638298","22","0.000273805127573435"
"1705","uce-5636.nexus","818","1916","0.426931106471816","50","4.80195161742334e-05"
"1706","uce-5637.nexus","741","1919","0.386138613861386","34","5.51465307762033e-05"
"1707","uce-5638.nexus","795","1684","0.47209026128266","18","7.69030467631186e-05"
"1708","uce-564.nexus","712","1996","0.356713426853707","30","4.43283333466727e-05"
"1709","uce-5640.nexus","684","1655","0.413293051359517","26","0.00015334513562718"
"1710","uce-5642.nexus","802","1733","0.462781304096942","36","4.56761656544741e-05"
"1711","uce-5645.nexus","996","1783","0.558609085810432","26","4.29983694544297e-05"
"1712","uce-5647.nexus","796","1860","0.427956989247312","28","0.00010498679744211"
"1713","uce-5649.nexus","824","1888","0.436440677966102","64","8.27223435391526e-05"
"1714","uce-5657.nexus","897","1797","0.499165275459099","38","7.40631769527871e-05"
"1715","uce-5659.nexus","598","1798","0.332591768631813","48","3.33912453425665e-05"
"1716","uce-5661.nexus","835","1932","0.432194616977226","40","3.74534943322934e-05"
"1717","uce-5672.nexus","878","2063","0.425593795443529","28","4.03258963784446e-05"
"1718","uce-5676.nexus","599","2025","0.295802469135802","42","1.06276641650454e-05"
"1719","uce-5677.nexus","350","996","0.35140562248996","58","0.000223618324285997"
"1720","uce-5679.nexus","371","1969","0.188420518029457","46","8.67585441532343e-06"
"1721","uce-568.nexus","611","1958","0.312053115423902","44","2.13008485113504e-05"
"1722","uce-5683.nexus","818","1884","0.434182590233546","44","1.33897493798707e-05"
"1723","uce-5684.nexus","751","1587","0.473219911783239","46","0.000148360938048539"
"1724","uce-5689.nexus","664","1275","0.52078431372549","50","0.000139015754288019"
"1725","uce-5690.nexus","596","1878","0.317358892438765","54","0.000235695454968801"
"1726","uce-5693.nexus","948","1778","0.53318335208099","28","7.85221544707237e-05"
"1727","uce-5696.nexus","791","1831","0.43200436919716","24","2.66764508502178e-05"
"1728","uce-5699.nexus","398","1008","0.39484126984127","44","0.000696854212138257"
"1729","uce-570.nexus","795","1907","0.416885159937074","30","3.51503245764126e-05"
"1730","uce-5701.nexus","447","1347","0.33184855233853","60","0.000165201835326915"
"1731","uce-5702.nexus","234","1084","0.215867158671587","66","0.000243837746673838"
"1732","uce-5704.nexus","424","1357","0.312453942520265","42","4.58150353605611e-05"
"1733","uce-5705.nexus","600","1974","0.303951367781155","36","2.33012064073087e-05"
"1734","uce-5707.nexus","829","1894","0.437697993664203","36","2.92875187604283e-05"
"1735","uce-5708.nexus","690","1748","0.394736842105263","28","7.88795879857143e-05"
"1736","uce-5709.nexus","472","1448","0.325966850828729","40","0.000155220385568967"
"1737","uce-571.nexus","584","1660","0.351807228915663","44","0.000218139884536976"
"1738","uce-5710.nexus","737","1972","0.373732251521298","42","5.67019240755334e-05"
"1739","uce-5716.nexus","405","2041","0.1984321411073","50","2.11837481247273e-05"
"1740","uce-5721.nexus","765","2095","0.365155131264916","40","0.000140806955908897"
"1741","uce-5722.nexus","643","1501","0.42838107928048","32","5.2426301443399e-05"
"1742","uce-573.nexus","917","1923","0.476859074362975","24","0.00022239121574611"
"1743","uce-5732.nexus","658","1516","0.434036939313984","44","5.7725921217501e-05"
"1744","uce-5734.nexus","680","1623","0.418977202711029","26","6.19410324260742e-05"
"1745","uce-5736.nexus","1022","1999","0.511255627813907","20","4.58547814336088e-05"
"1746","uce-5739.nexus","706","1340","0.526865671641791","40","4.562074866462e-05"
"1747","uce-574.nexus","382","1642","0.232643118148599","26","3.09462182552134e-05"
"1748","uce-5745.nexus","546","1927","0.283341982355994","42","3.70924003438202e-05"
"1749","uce-5752.nexus","615","1897","0.324196099103848","30","7.41745177213905e-05"
"1750","uce-5754.nexus","604","1301","0.464258262874712","40","8.97274633086827e-05"
"1751","uce-5755.nexus","647","2053","0.315148563078422","38","1.57674184924643e-05"
"1752","uce-5756.nexus","918","1930","0.475647668393782","38","0.000130916969108738"
"1753","uce-5757.nexus","412","1363","0.302274394717535","68","0.000548043987073886"
"1754","uce-576.nexus","894","1790","0.499441340782123","30","5.42714400353328e-05"
"1755","uce-5766.nexus","700","1934","0.361944157187177","36","0.000134131828542589"
"1756","uce-5771.nexus","668","1465","0.455972696245734","32","0.000294632706127395"
"1757","uce-5774.nexus","903","1673","0.539748953974895","34","4.75699629559916e-05"
"1758","uce-5779.nexus","925","1959","0.472179683511996","28","5.68191893038915e-05"
"1759","uce-5789.nexus","505","1642","0.307551766138855","44","2.63347465830627e-05"
"1760","uce-5795.nexus","686","1286","0.53343701399689","44","0.000216805410214773"
"1761","uce-5796.nexus","598","2064","0.289728682170543","48","2.41684695757769e-05"
"1762","uce-5801.nexus","742","1555","0.477170418006431","38","8.24459869853668e-05"
"1763","uce-5803.nexus","760","1388","0.547550432276657","46","3.69327123771578e-05"
"1764","uce-5804.nexus","498","1107","0.449864498644986","34","0.000265795799295069"
"1765","uce-5805.nexus","692","1658","0.417370325693607","36","0.000761689371878813"
"1766","uce-5806.nexus","506","1072","0.472014925373134","62","0.000110211624869195"
"1767","uce-5808.nexus","849","1812","0.468543046357616","28","7.31373131297484e-05"
"1768","uce-5811.nexus","775","1736","0.446428571428571","32","3.33248880403509e-05"
"1769","uce-5812.nexus","932","1998","0.466466466466466","26","3.04229199383334e-05"
"1770","uce-5816.nexus","378","941","0.401700318809777","58","0.00012879298306562"
"1771","uce-5817.nexus","894","2000","0.447","38","6.76038189790792e-05"
"1772","uce-5820.nexus","879","1850","0.475135135135135","24","4.57096918145534e-05"
"1773","uce-5822.nexus","870","1931","0.450543759709995","34","0.000151234416303066"
"1774","uce-5824.nexus","472","1253","0.376695929768555","46","7.34037358245334e-05"
"1775","uce-583.nexus","779","1791","0.434952540480179","26","7.85874799492117e-05"
"1776","uce-5830.nexus","670","1475","0.454237288135593","42","4.99474747954628e-05"
"1777","uce-5832.nexus","438","1684","0.260095011876485","56","1.44672490388407e-05"
"1778","uce-5834.nexus","573","1576","0.363578680203046","36","0.000172946203236141"
"1779","uce-5835.nexus","682","1414","0.482319660537482","28","4.43772864918936e-05"
"1780","uce-5836.nexus","607","2039","0.297694948504169","40","5.62483133582388e-05"
"1781","uce-5839.nexus","557","1637","0.340256566890654","48","0.000368795941885571"
"1782","uce-5842.nexus","972","1929","0.503888024883359","36","0.000203508823878579"
"1783","uce-5845.nexus","926","1957","0.473173224322943","36","6.07716901773409e-05"
"1784","uce-5847.nexus","210","2031","0.103397341211226","86","7.57901714773033e-05"
"1785","uce-5849.nexus","667","2019","0.330361565131253","36","1.4025732881299e-05"
"1786","uce-5852.nexus","899","1848","0.486471861471861","46","2.80424876984032e-05"
"1787","uce-5853.nexus","760","1657","0.458660229330115","36","0.000737492980659741"
"1788","uce-5857.nexus","803","1984","0.404737903225806","34","2.50437328005289e-05"
"1789","uce-5860.nexus","899","1819","0.494227597581089","38","3.32859129244192e-05"
"1790","uce-5861.nexus","717","1599","0.448405253283302","40","0.00020850634835153"
"1791","uce-5864.nexus","319","1349","0.236471460340993","54","0.000198883235891348"
"1792","uce-5866.nexus","760","1471","0.516655336505778","40","3.07301818967428e-05"
"1793","uce-5869.nexus","897","1768","0.507352941176471","28","7.88469838612472e-05"
"1794","uce-587.nexus","558","1673","0.3335325762104","40","7.61347845851885e-05"
"1795","uce-5872.nexus","915","1810","0.505524861878453","32","9.27680256379842e-05"
"1796","uce-5889.nexus","513","1638","0.313186813186813","46","5.0766784400963e-05"
"1797","uce-589.nexus","815","2008","0.405876494023904","36","5.67149444540698e-05"
"1798","uce-5893.nexus","830","1802","0.460599334073252","18","2.77464480815624e-05"
"1799","uce-5898.nexus","695","1788","0.388702460850112","36","4.21123965744196e-05"
"1800","uce-5901.nexus","630","1621","0.388648982109809","26","4.76150668847923e-05"
"1801","uce-5903.nexus","769","1805","0.426038781163435","50","0.000129629593258323"
"1802","uce-5915.nexus","656","1579","0.415452818239392","42","1.70825766876132e-05"
"1803","uce-5916.nexus","629","1858","0.338536060279871","46","2.49675156804341e-05"
"1804","uce-5923.nexus","997","1905","0.523359580052493","28","8.8222953555745e-05"
"1805","uce-5925.nexus","678","1950","0.347692307692308","30","0.000153681447531503"
"1806","uce-5927.nexus","585","1693","0.345540460720614","36","0.000108335595172182"
"1807","uce-5930.nexus","671","2038","0.329244357212954","36","1.38785332469219e-05"
"1808","uce-5932.nexus","595","2000","0.2975","34","1.68667521813907e-05"
"1809","uce-5937.nexus","643","1542","0.416990920881971","40","1.86244120189498e-05"
"1810","uce-5948.nexus","657","1627","0.403810694529809","36","9.31541407038236e-05"
"1811","uce-5951.nexus","667","1849","0.360735532720389","36","0.000128025831705768"
"1812","uce-5952.nexus","626","1620","0.38641975308642","38","7.16257517029534e-05"
"1813","uce-5954.nexus","1048","1835","0.571117166212534","28","9.3386928213892e-05"
"1814","uce-5955.nexus","474","1597","0.296806512210395","34","3.05662178560277e-05"
"1815","uce-5956.nexus","634","1436","0.44150417827298","44","7.37861468042587e-05"
"1816","uce-596.nexus","673","1948","0.345482546201232","36","0.000111007363932612"
"1817","uce-5961.nexus","632","1361","0.464364437913299","42","0.00010521487725089"
"1818","uce-5963.nexus","792","1748","0.453089244851259","38","5.68280003412882e-05"
"1819","uce-5964.nexus","400","1012","0.395256916996047","74","0.000996745417862567"
"1820","uce-5966.nexus","701","1661","0.42203491872366","28","0.000298293242909104"
"1821","uce-5969.nexus","402","2019","0.199108469539376","38","5.19835749164612e-06"
"1822","uce-5970.nexus","509","1157","0.439930855661193","30","0.000299576265189094"
"1823","uce-5975.nexus","693","2041","0.339539441450269","38","5.75086658979542e-05"
"1824","uce-5977.nexus","837","1954","0.42835209825998","42","2.96290692548168e-05"
"1825","uce-598.nexus","782","1938","0.403508771929825","26","0.000252833228375927"
"1826","uce-5982.nexus","817","1488","0.549059139784946","26","2.61061770252531e-05"
"1827","uce-5986.nexus","940","1930","0.487046632124352","40","4.48338136825223e-05"
"1828","uce-5990.nexus","328","1037","0.316297010607522","50","0.000389872967005761"
"1829","uce-5991.nexus","873","2013","0.433681073025335","20","9.64259469303887e-05"
"1830","uce-5992.nexus","991","2015","0.49181141439206","24","4.18394962510324e-05"
"1831","uce-5994.nexus","539","1708","0.315573770491803","36","2.0760569535847e-05"
"1832","uce-5996.nexus","702","1696","0.413915094339623","26","6.34611913590881e-05"
"1833","uce-6002.nexus","884","1960","0.451020408163265","52","6.5456579238463e-05"
"1834","uce-6003.nexus","645","1830","0.352459016393443","36","0.000144131501234424"
"1835","uce-6004.nexus","395","1074","0.367783985102421","28","0.000205088151897701"
"1836","uce-6007.nexus","467","1934","0.241468459152017","32","1.09768468856113e-05"
"1837","uce-601.nexus","707","1977","0.357612544258978","34","9.45633073821076e-05"
"1838","uce-6014.nexus","617","1896","0.32542194092827","36","2.45205105358467e-05"
"1839","uce-6016.nexus","755","1540","0.49025974025974","34","7.56737073508905e-05"
"1840","uce-6017.nexus","617","1888","0.326800847457627","36","9.82103811689928e-05"
"1841","uce-6020.nexus","876","1777","0.492965672481711","28","3.50953204580301e-05"
"1842","uce-6025.nexus","913","1805","0.505817174515235","44","0.000103821893800966"
"1843","uce-6030.nexus","748","1853","0.403669724770642","50","0.000158072778619185"
"1844","uce-6034.nexus","630","1955","0.322250639386189","52","2.2160652853813e-05"
"1845","uce-6035.nexus","507","1653","0.306715063520871","40","4.15827183094379e-05"
"1846","uce-604.nexus","720","1942","0.370751802265705","48","3.5426171159271e-05"
"1847","uce-6047.nexus","747","2030","0.367980295566502","40","2.87617425643442e-05"
"1848","uce-6049.nexus","710","1436","0.494428969359331","44","0.000236853388179474"
"1849","uce-6052.nexus","828","2011","0.411735454997514","30","4.79606247364146e-05"
"1850","uce-6054.nexus","850","1875","0.453333333333333","34","2.44400492364002e-05"
"1851","uce-6058.nexus","568","1575","0.360634920634921","24","3.85262539209015e-05"
"1852","uce-6059.nexus","704","1858","0.378902045209903","32","0.000102511331619853"
"1853","uce-6060.nexus","842","1488","0.565860215053763","56","3.63032095723196e-05"
"1854","uce-6061.nexus","604","1583","0.381554011370815","40","0.000205743840974224"
"1855","uce-6067.nexus","755","1932","0.390786749482402","54","3.93226426232718e-05"
"1856","uce-6068.nexus","695","1876","0.37046908315565","48","2.4266925611411e-05"
"1857","uce-6069.nexus","543","1795","0.302506963788301","48","4.41423969256863e-05"
"1858","uce-6070.nexus","826","1786","0.462486002239642","20","0.000412109281445207"
"1859","uce-6074.nexus","266","1397","0.190408017179671","44","1.46294814457908e-05"
"1860","uce-6078.nexus","821","1899","0.43233280674039","30","3.9938901186441e-05"
"1861","uce-6081.nexus","572","1290","0.443410852713178","38","3.289832767478e-05"
"1862","uce-6083.nexus","916","1764","0.519274376417234","32","9.24539314171791e-05"
"1863","uce-6084.nexus","793","1946","0.407502569373073","44","7.25408354808192e-05"
"1864","uce-6085.nexus","525","2012","0.260934393638171","36","2.63059370638099e-05"
"1865","uce-6087.nexus","329","1758","0.187144482366325","54","8.87790300783728e-06"
"1866","uce-6088.nexus","666","1601","0.415990006246096","26","9.86336754835318e-05"
"1867","uce-6091.nexus","753","1935","0.389147286821705","50","6.2329771787754e-05"
"1868","uce-6095.nexus","680","1934","0.351602895553258","32","0.000153711570530029"
"1869","uce-61.nexus","699","2147","0.325570563577084","38","8.13924950205064e-05"
"1870","uce-6101.nexus","906","1881","0.481658692185008","34","0.000128835116997446"
"1871","uce-6102.nexus","742","1654","0.448609431680774","44","3.50889911293108e-05"
"1872","uce-6103.nexus","849","1925","0.441038961038961","48","7.75972537819393e-05"
"1873","uce-6105.nexus","707","1639","0.431360585723002","28","8.14094853755072e-05"
"1874","uce-6106.nexus","702","1855","0.378436657681941","30","2.38325482425671e-05"
"1875","uce-6113.nexus","745","2097","0.355269432522651","22","5.98962024980563e-05"
"1876","uce-6121.nexus","773","2010","0.384577114427861","42","4.39599996813896e-05"
"1877","uce-613.nexus","531","1834","0.289531079607415","42","4.14516682324117e-05"
"1878","uce-6133.nexus","821","1458","0.563100137174211","36","0.000431493419090937"
"1879","uce-6137.nexus","537","1635","0.328440366972477","36","0.000201259483447299"
"1880","uce-6138.nexus","776","1823","0.425671969281404","32","0.000114381723032494"
"1881","uce-614.nexus","870","2073","0.419681620839363","38","1.26196492529367e-05"
"1882","uce-6140.nexus","686","1668","0.411270983213429","36","4.32243816110364e-05"
"1883","uce-6145.nexus","683","1882","0.362911795961743","52","7.03498708540168e-05"
"1884","uce-6147.nexus","852","1799","0.473596442468038","44","0.000138676684061615"
"1885","uce-6152.nexus","695","1816","0.382709251101322","34","9.98502617698838e-05"
"1886","uce-6157.nexus","713","1507","0.473125414731254","30","9.459269739825e-05"
"1887","uce-616.nexus","556","1812","0.306843267108168","30","0.000115311845236782"
"1888","uce-6161.nexus","857","1876","0.45682302771855","30","2.10703718275073e-05"
"1889","uce-6165.nexus","824","1669","0.493708807669263","36","5.22870702018083e-05"
