"","loc","Tre","seq.len","var.sites","var.frac","lambda","log10lambda","LR","RF","p","df"
"1684","uce-5661.nexus","uce-5661.treefile","1932","826","0.427536231884058","100","2","53073.6639918174","18","0","58"
"1685","uce-5672.nexus","uce-5672.treefile","2063","873","0.423170140571983","100","2","52163.7249056536","14","0","58"
"1686","uce-5676.nexus","uce-5676.treefile","2025","589","0.290864197530864","0.001","-3","58531.109439964","26","0","58"
"1687","uce-5677.nexus","uce-5677.treefile","996","309","0.310240963855422","100","2","26388.7096604257","30","0","58"
"1688","uce-5679.nexus","uce-5679.treefile","1969","370","0.187912646013205",NA,NA,NA,"24",NA,"58"
"1689","uce-568.nexus","uce-568.treefile","1958","604","0.308478038815117","0.001","-3","66270.1176366795","24","0","58"
"1690","uce-5683.nexus","uce-5683.treefile","1884","817","0.433651804670913","100","2","48928.3344685748","18","0","58"
"1691","uce-5684.nexus","uce-5684.treefile","1587","737","0.464398235664776","0.001","-3","45653.4814508322","22","0","58"
"1692","uce-5689.nexus","uce-5689.treefile","1275","654","0.512941176470588","100","2","22957.5970329825","28","0","58"
"1693","uce-5690.nexus","uce-5690.treefile","1878","595","0.316826411075612","100","2","43837.050725472","34","0","58"
"1694","uce-5693.nexus","uce-5693.treefile","1778","934","0.525309336332958","0.001","-3","50522.814056688","14","0","58"
"1695","uce-5699.nexus","uce-5699.treefile","1008","396","0.392857142857143","0.001","-3","29185.8676286658","30","0","58"
"1696","uce-570.nexus","uce-570.treefile","1907","787","0.412690089145254","100","2","46326.1490885043","12","0","58"
"1697","uce-5701.nexus","uce-5701.treefile","1347","482","0.357832219747587","1","0","34479.2914963164","42","0","58"
"1698","uce-5702.nexus","uce-5702.treefile","1084","231","0.21309963099631",NA,NA,NA,"30",NA,"58"
"1699","uce-5704.nexus","uce-5704.treefile","1357","421","0.310243183492999","100","2","35642.1058988033","28","0","58"
"1700","uce-5705.nexus","uce-5705.treefile","1974","596","0.301925025329281","100","2","57435.6602870579","18","0","58"
"1701","uce-5707.nexus","uce-5707.treefile","1894","819","0.432418162618796","0.001","-3","54634.3121321718","24","0","58"
"1702","uce-5708.nexus","uce-5708.treefile","1748","684","0.391304347826087","0.001","-3","55945.3038862729","18","0","58"
"1703","uce-571.nexus","uce-571.treefile","1660","580","0.349397590361446","0.001","-3","46358.1449692021","32","0","58"
"1704","uce-5710.nexus","uce-5710.treefile","1972","732","0.371196754563895","100","2","50943.2997654398","24","0","58"
"1705","uce-5716.nexus","uce-5716.treefile","2041","398","0.19500244977952","100","2","59634.2137871328","30","0","58"
"1706","uce-5721.nexus","uce-5721.treefile","2095","749","0.357517899761337","100","2","57877.7227311985","20","0","58"
"1707","uce-5722.nexus","uce-5722.treefile","1501","636","0.423717521652232","100","2","34558.2556102359","18","0","58"
"1708","uce-573.nexus","uce-573.treefile","1923","906","0.471138845553822","100","2","37255.9613694248","8","0","58"
"1709","uce-5732.nexus","uce-5732.treefile","1516","654","0.431398416886544","100","2","44591.6755855272","28","0","58"
"1710","uce-5734.nexus","uce-5734.treefile","1623","762","0.469500924214418","100","2","34606.4558490584","16","0","58"
"1711","uce-5736.nexus","uce-5736.treefile","1999","1011","0.505752876438219","100","2","51220.1485763691","8","0","58"
"1712","uce-5739.nexus","uce-5739.treefile","1340","699","0.521641791044776","0.001","-3","36805.1852913694","24","0","58"
"1713","uce-574.nexus","uce-574.treefile","1642","384","0.233861144945189","100","2","43731.49195145","16","0","58"
"1714","uce-5745.nexus","uce-5745.treefile","1927","551","0.285936689154126","100","2","47937.1252255922","30","0","58"
"1715","uce-5752.nexus","uce-5752.treefile","1897","606","0.319451765946231","100","2","42961.7778576612","16","0","58"
"1716","uce-5754.nexus","uce-5754.treefile","1301","598","0.459646425826287","1","0","33262.4394464231","24","0","58"
"1717","uce-5755.nexus","uce-5755.treefile","2053","638","0.310764734534827","100","2","56841.6695634445","22","0","58"
"1718","uce-5756.nexus","uce-5756.treefile","1930","895","0.463730569948187","100","2","38745.9291854644","20","0","58"
"1719","uce-5757.nexus","uce-5757.treefile","1363","411","0.301540719002201","1","0","33147.9728149389","22","0","58"
"1720","uce-5759.nexus","uce-5759.treefile","1694","689","0.406729634002361","100","2","39605.3944925144","24","0","58"
"1721","uce-576.nexus","uce-576.treefile","1790","890","0.497206703910615","100","2","48423.2499978833","20","0","58"
"1722","uce-5766.nexus","uce-5766.treefile","1934","687","0.355222337125129","100","2","45701.062359332","16","0","58"
"1723","uce-5771.nexus","uce-5771.treefile","1465","667","0.455290102389079","100","2","33491.522295143","20","0","58"
"1724","uce-5774.nexus","uce-5774.treefile","1673","893","0.533771667662881","100","2","35525.6798188087","22","0","58"
"1725","uce-5779.nexus","uce-5779.treefile","1959","915","0.467075038284839","100","2","44721.0630402328","22","0","58"
"1726","uce-5789.nexus","uce-5789.treefile","1642","499","0.303897685749086","1","0","46813.2458525986","28","0","58"
"1727","uce-5795.nexus","uce-5795.treefile","1286","679","0.527993779160187","100","2","27958.4015485398","26","0","58"
"1728","uce-5796.nexus","uce-5796.treefile","2064","596","0.288759689922481","0.001","-3","65362.1343917054","24","0","58"
"1729","uce-5801.nexus","uce-5801.treefile","1555","733","0.471382636655949","100","2","39454.4113732559","26","0","58"
"1730","uce-5803.nexus","uce-5803.treefile","1388","754","0.543227665706052","100","2","33263.3135890688","32","0","58"
"1731","uce-5804.nexus","uce-5804.treefile","1107","496","0.448057813911472","100","2","22767.8863641907","18","0","58"
"1732","uce-5805.nexus","uce-5805.treefile","1658","688","0.414957780458384","100","2","37840.566057091","20","0","58"
"1733","uce-5806.nexus","uce-5806.treefile","1072","503","0.469216417910448","0.001","-3","27982.7124696394","44","0","58"
"1734","uce-5808.nexus","uce-5808.treefile","1812","841","0.464128035320088","100","2","48978.784583358","18","0","58"
"1735","uce-5811.nexus","uce-5811.treefile","1736","758","0.436635944700461","100","2","39559.9978026845","22","0","58"
"1736","uce-5812.nexus","uce-5812.treefile","1998","931","0.465965965965966","100","2","40640.021803032","16","0","58"
"1737","uce-5816.nexus","uce-5816.treefile","941","376","0.399574920297556","0.001","-3","29623.4850374957","40","0","58"
"1738","uce-5817.nexus","uce-5817.treefile","2000","885","0.4425","100","2","51217.8280831057","22","0","58"
"1739","uce-5820.nexus","uce-5820.treefile","1850","871","0.470810810810811","100","2","37120.7975313301","18","0","58"
"1740","uce-5821.nexus","uce-5821.treefile","1937","499","0.257614868353123","100","2","49308.9379973523","24","0","58"
"1741","uce-5822.nexus","uce-5822.treefile","1931","864","0.447436561367167","100","2","39916.4390961102","14","0","58"
"1742","uce-5824.nexus","uce-5824.treefile","1253","470","0.375099760574621","100","2","30826.6604258366","40","0","58"
"1743","uce-583.nexus","uce-583.treefile","1791","771","0.430485762144054","0.001","-3","54572.0412609829","18","0","58"
"1744","uce-5830.nexus","uce-5830.treefile","1475","664","0.450169491525424","100","2","34199.1131856698","28","0","58"
"1745","uce-5832.nexus","uce-5832.treefile","1684","428","0.2541567695962","1","0","60086.8155714199","32","0","58"
"1746","uce-5834.nexus","uce-5834.treefile","1576","565","0.358502538071066","100","2","31940.8492468759","24","0","58"
"1747","uce-5835.nexus","uce-5835.treefile","1414","676","0.478076379066478","100","2","34235.8303634934","18","0","58"
"1748","uce-5839.nexus","uce-5839.treefile","1637","553","0.337813072693952","0.001","-3","47656.9256992362","30","0","58"
"1749","uce-5842.nexus","uce-5842.treefile","1929","967","0.501296008294453","100","2","42429.1087893954","26","0","58"
"1750","uce-5845.nexus","uce-5845.treefile","1957","919","0.469596320899336","100","2","44830.0629826938","22","0","58"
"1751","uce-5847.nexus","uce-5847.treefile","2031","203","0.0999507631708518",NA,NA,NA,"66",NA,"58"
"1752","uce-5849.nexus","uce-5849.treefile","2019","657","0.325408618127786","1","0","60056.4248305086","20","0","58"
"1753","uce-5852.nexus","uce-5852.treefile","1848","890","0.481601731601732","100","2","43719.623281718","26","0","58"
"1754","uce-5853.nexus","uce-5853.treefile","1657","755","0.455642727821364","100","2","38240.6534266556","26","0","58"
"1755","uce-5857.nexus","uce-5857.treefile","1984","791","0.398689516129032","100","2","40310.1276926803","24","0","58"
"1756","uce-5860.nexus","uce-5860.treefile","1819","895","0.492028587135789","100","2","47560.2784050344","22","0","58"
"1757","uce-5861.nexus","uce-5861.treefile","1599","715","0.447154471544715","100","2","37115.371872449","16","0","58"
"1758","uce-5866.nexus","uce-5866.treefile","1471","748","0.508497620666214","0.001","-3","40773.5016097112","22","0","58"
"1759","uce-5869.nexus","uce-5869.treefile","1768","894","0.505656108597285","1","0","45507.7142774705","18","0","58"
"1760","uce-5872.nexus","uce-5872.treefile","1810","908","0.501657458563536","100","2","38539.7162573961","26","0","58"
"1761","uce-5889.nexus","uce-5889.treefile","1638","506","0.308913308913309","1","0","50559.5126350084","28","0","58"
"1762","uce-589.nexus","uce-589.treefile","2008","803","0.399900398406374","100","2","51022.6089877798","22","0","58"
"1763","uce-5893.nexus","uce-5893.treefile","1802","823","0.456714761376249","0.001","-3","49611.2472213529","12","0","58"
"1764","uce-5898.nexus","uce-5898.treefile","1788","684","0.38255033557047","100","2","34399.1903388013","18","0","58"
"1765","uce-5901.nexus","uce-5901.treefile","1621","622","0.38371375694016","100","2","41474.5188294051","16","0","58"
"1766","uce-5903.nexus","uce-5903.treefile","1805","755","0.418282548476454","100","2","38788.4298746352","22","0","58"
"1767","uce-5915.nexus","uce-5915.treefile","1579","645","0.408486383787207","100","2","37792.5303039858","26","0","58"
"1768","uce-5916.nexus","uce-5916.treefile","1858","624","0.335844994617869","100","2","50801.8648006138","26","0","58"
"1769","uce-5923.nexus","uce-5923.treefile","1905","982","0.515485564304462","100","2","45565.5486408816","14","0","58"
"1770","uce-5924.nexus","uce-5924.treefile","1779","755","0.424395727937043","100","2","42358.8793278156","28","0","58"
"1771","uce-5925.nexus","uce-5925.treefile","1950","669","0.343076923076923","100","2","51562.3983636407","20","0","58"
"1772","uce-5927.nexus","uce-5927.treefile","1693","576","0.340224453632605","100","2","43757.9320239447","20","0","58"
"1773","uce-5930.nexus","uce-5930.treefile","2038","666","0.326790971540726","1","0","61233.6300430045","22","0","58"
"1774","uce-5932.nexus","uce-5932.treefile","2000","589","0.2945","0.001","-3","59948.5437606713","18","0","58"
"1775","uce-5937.nexus","uce-5937.treefile","1542","637","0.413099870298314","1","0","39903.735991739","26","0","58"
"1776","uce-5948.nexus","uce-5948.treefile","1627","644","0.395820528580209","100","2","30712.7880220918","18","0","58"
"1777","uce-5951.nexus","uce-5951.treefile","1849","661","0.357490535424554","100","2","41830.2881947734","20","0","58"
"1778","uce-5952.nexus","uce-5952.treefile","1620","622","0.383950617283951","100","2","28548.8687564105","22","0","58"
"1779","uce-5954.nexus","uce-5954.treefile","1835","1034","0.563487738419619","100","2","34760.1848367782","10","0","58"
"1780","uce-5955.nexus","uce-5955.treefile","1597","468","0.293049467752035","100","2","41489.9212267756","26","0","58"
"1781","uce-5956.nexus","uce-5956.treefile","1436","630","0.438718662952646","1","0","36458.1893658717","30","0","58"
"1782","uce-596.nexus","uce-596.treefile","1948","667","0.342402464065708","0.001","-3","60498.8336467681","20","0","58"
"1783","uce-5961.nexus","uce-5961.treefile","1361","618","0.454077883908891","1","0","34956.0625530901","24","0","58"
"1784","uce-5963.nexus","uce-5963.treefile","1748","775","0.443363844393593","0.001","-3","54794.3906755551","26","0","58"
"1785","uce-5964.nexus","uce-5964.treefile","1012","410","0.405138339920949","1","0","22812.5950339232","44","0","58"
"1786","uce-5966.nexus","uce-5966.treefile","1661","691","0.416014449127032","100","2","29282.4612247349","18","0","58"
"1787","uce-5969.nexus","uce-5969.treefile","2019","397","0.196631996037642","0.001","-3","59532.0260065388","22","0","58"
"1788","uce-5970.nexus","uce-5970.treefile","1157","501","0.433016421780467","0.001","-3","29181.5114008068","20","0","58"
"1789","uce-5975.nexus","uce-5975.treefile","2041","687","0.336599706026458","100","2","55520.2060363466","22","0","58"
"1790","uce-5977.nexus","uce-5977.treefile","1954","831","0.425281473899693","100","2","48194.5198377461","26","0","58"
"1791","uce-598.nexus","uce-598.treefile","1938","775","0.399896800825593","1","0","45259.2594376013","16","0","58"
"1792","uce-5982.nexus","uce-5982.treefile","1488","809","0.543682795698925","0.001","-3","36752.8821693768","18","0","58"
"1793","uce-5986.nexus","uce-5986.treefile","1930","934","0.483937823834197","100","2","43044.2900300772","22","0","58"
"1794","uce-5990.nexus","uce-5990.treefile","1037","324","0.312439729990357","100","2","27259.1915985559","24","0","58"
"1795","uce-5991.nexus","uce-5991.treefile","2013","867","0.43070044709389","0.001","-3","58993.2129953707","16","0","58"
"1796","uce-5992.nexus","uce-5992.treefile","2015","979","0.485856079404467","0.001","-3","59593.8524944665","12","0","58"
"1797","uce-5994.nexus","uce-5994.treefile","1708","534","0.312646370023419","100","2","45625.5986639442","28","0","58"
"1798","uce-5996.nexus","uce-5996.treefile","1696","694","0.409198113207547","100","2","35883.2265118137","18","0","58"
"1799","uce-6002.nexus","uce-6002.treefile","1960","876","0.446938775510204","100","2","50003.0013772714","32","0","58"
"1800","uce-6003.nexus","uce-6003.treefile","1830","641","0.350273224043716","1","0","53969.9384536452","26","0","58"
"1801","uce-6004.nexus","uce-6004.treefile","1074","393","0.365921787709497","100","2","23625.5440658991","18","0","58"
"1802","uce-6007.nexus","uce-6007.treefile","1934","458","0.236814891416753","0.001","-3","55138.2565587078","14","0","58"
"1803","uce-601.nexus","uce-601.treefile","1977","691","0.34951947395043","1","0","53667.2985881182","16","0","58"
"1804","uce-6014.nexus","uce-6014.treefile","1896","615","0.324367088607595","100","2","54217.9896753615","18","0","58"
"1805","uce-6020.nexus","uce-6020.treefile","1777","870","0.489589195272932","1","0","40606.4579833626","10","0","58"
"1806","uce-6025.nexus","uce-6025.treefile","1805","899","0.498060941828255","100","2","29369.8766407068","24","0","58"
"1807","uce-6030.nexus","uce-6030.treefile","1853","745","0.4020507285483","100","2","52342.176048402","46","0","58"
"1808","uce-6034.nexus","uce-6034.treefile","1955","618","0.316112531969309","100","2","57539.2181668616","28","0","58"
"1809","uce-6035.nexus","uce-6035.treefile","1653","502","0.303690260133091","100","2","42611.7622339285","28","0","58"
"1810","uce-604.nexus","uce-604.treefile","1942","712","0.366632337796087","100","2","54096.4062722468","22","0","58"
"1811","uce-6049.nexus","uce-6049.treefile","1436","710","0.494428969359331","100","2","37277.5210042516","20","0","58"
"1812","uce-6052.nexus","uce-6052.treefile","2011","819","0.407260069617106","100","2","41545.0775040474","18","0","58"
"1813","uce-6054.nexus","uce-6054.treefile","1875","839","0.447466666666667","100","2","48026.2717697524","20","0","58"
